"loudness","tempo","energy","duration_ms","track_popularity","norm.loudness","norm.tempo","intensity","minutes","popularity"
-3.866,141.077,0.974,248307,63,0.892274165496721,0.589195623120615,0.556973819207965,4.13845,2
-3.379,101.862,0.924,237373,39,0.902478888586216,0.425417641162713,0.482312917525499,3.95621666666667,2
-2.843,165.921,0.979,267907,2,0.913710370261719,0.692954393585032,0.586081341107771,4.46511666666667,1
-3.003,170.024,0.955,203720,33,0.910357689164554,0.710090210491146,0.584910840442197,3.39533333333333,1
-6.035,104.398,0.881,257267,34,0.846824382373279,0.436009021049115,0.490061546225278,4.28778333333333,2
-3.4,163.759,0.914,230093,2,0.902038849192213,0.683924991647177,0.565295380818321,3.83488333333333,1
-5.282,177.9,0.737,186893,57,0.862602937786811,0.742983628466422,0.539126896893203,3.11488333333333,2
-3.324,160.102,0.951,175373,58,0.903631372713367,0.668651854326762,0.572006827204465,2.92288333333333,2
-4.549,140.042,0.943,294800,55,0.877962408063198,0.584873037086535,0.549970209674446,4.91333333333333,2
-6.659,108.948,0.884,166707,71,0.833748926094336,0.455011693952556,0.50175425595274,2.77845,3
-2.946,159.898,0.962,237493,0,0.911552081805419,0.667799866354828,0.57274926151647,3.95821666666667,1
-3.916,196.143,0.938,274160,55,0.891226452653857,0.819173905780154,0.621982484375432,4.56933333333333,2
-7.296,79.249,0.853,247253,51,0.820401064476248,0.330976445038423,0.454525126854058,4.12088333333333,2
-6.509,152.002,0.812,223747,67,0.836892064622928,0.63482292014701,0.536643618508027,3.72911666666667,3
-6.544,128.164,0.765,200493,59,0.836158665632923,0.535265619779485,0.488035651382187,3.34155,2
-3.754,162.065,0.951,213933,56,0.894621042264736,0.676850150350819,0.577743036028694,3.56555,2
-4.527,162.038,0.964,239933,43,0.878423401714058,0.676737387236886,0.587437995174276,3.99888333333333,2
-3.621,112.886,0.952,176307,62,0.897407958426754,0.471458402940194,0.50868348150448,2.93845,2
-6.889,107.45,0.79,381947,67,0.828929447017162,0.448755429335115,0.469941994105985,6.36578333333333,3
-8.512,107.438,0.714,403533,68,0.794920688137795,0.44870531239559,0.455928208085931,6.72555,3
-6.237,100.935,0.93,363680,63,0.842591622488108,0.421546107584364,0.502984828365418,6.06133333333333,2
-8.604,96.023,0.52,151219,8,0.792992896506925,0.401031573671901,0.376012892388325,2.52031666666667,1
-6.645,105.997,0.741,186062,60,0.834042285690338,0.442687103240895,0.449881605850186,3.10103333333333,2
-9.673,120.008,0.585,250000,50,0.770592795926492,0.501202806548613,0.438536670207374,4.16666666666667,2
-6.856,100.007,0.748,184200,44,0.829620937493452,0.417670397594387,0.445349820033645,3.07,2
-4.793,125.988,0.827,176594,67,0.872849569390022,0.526177748078851,0.49344272622961,2.94323333333333,3
-9.208,111.955,0.508,173500,56,0.780336525365128,0.467570163715336,0.398411212783403,2.89166666666667,2
-2.003,125.895,0.864,215357,28,0.931311946021834,0.525789341797528,0.486159131925231,3.58928333333333,1
-5.462,125.989,0.694,209477,54,0.858831171552501,0.526181924490478,0.453783584312659,3.49128333333333,2
-13.104,102.01,0.369,390649,57,0.698698740649163,0.426035750083528,0.365445669811455,6.51081666666667,2
-11.256,119.994,0.475,176910,7,0.737422207321417,0.501144336785834,0.412907376488139,2.9485,1
-5.856,119.98,0.903,228000,47,0.850575194350732,0.501085867023054,0.517836890890774,3.8,2
-5.204,107.02,0.669,191321,57,0.864237369821679,0.446959572335449,0.417240734171257,3.18868333333333,2
-4.867,109.998,0.805,165829,50,0.871298954382583,0.459396926161042,0.46436599059282,2.76381666666667,2
-7.4,114.996,0.776,165645,7,0.818221821763091,0.480270631473438,0.479349603236782,2.76075,1
-6.983,121.97,0.723,180843,54,0.826959746872577,0.509396926161042,0.468479059762822,3.01405,2
-6.232,120.017,0.777,217853,54,0.842696393772395,0.501240394253258,0.478514666826954,3.63088333333333,2
-3.517,121.984,0.822,140164,47,0.899587201139912,0.509455395923822,0.477289398261304,2.33606666666667,2
-7.327,120.085,0.598,157810,11,0.819751482513673,0.501524390243902,0.42659096924341,2.63016666666667,1
-3.352,117.954,0.87,163948,57,0.903044653521363,0.492624457066488,0.486526601181708,2.73246666666667,2
-5.304,120.042,0.691,224200,26,0.862141944135951,0.501344804543936,0.443400953469328,3.73666666666667,1
-6.594,123.95,0.776,177170,46,0.835110952790059,0.51766622118276,0.486185089464233,2.95283333333333,2
-6.423,123.033,0.734,177073,53,0.838694130712654,0.513836451720682,0.469714107002676,2.95121666666667,2
-6.616,117.973,0.739,179853,6,0.834649959139199,0.492703808887404,0.465684616582735,2.99755,1
-7.057,90.761,0.623,214097,56,0.825409131865138,0.379055295689943,0.392215387941602,3.56828333333333,2
-7.391,123.945,0.74,240000,63,0.818410410074807,0.517645339124624,0.479744976349939,4,2
-2.658,125.924,0.725,160000,44,0.917586907780316,0.525910457734714,0.444441183318133,2.66666666666667,2
-7.882,119.999,0.734,190133,47,0.808121869957882,0.501165218843969,0.475681116295362,3.16888333333333,2
-6.365,100.976,0.653,186610,6,0.839909477610376,0.421717340461076,0.411602620950233,3.11016666666667,1
-2.715,125.961,0.922,160053,64,0.916392515139451,0.526064984964918,0.510557489941822,2.66755,2
-4.78,122.028,0.785,177253,47,0.873121974729166,0.509639158035416,0.473839061102083,2.95421666666667,2
-8.846,119.975,0.774,263755,8,0.787921966347464,0.501064984964918,0.495714339539152,4.39591666666667,1
-7.827,125,0.63,251548,48,0.809274354085032,0.522051453391246,0.447592366435405,4.19246666666667,2
-5.779,120.997,0.665,180336,62,0.852188672128743,0.505333277647845,0.439381535173034,3.0056,2
-4.909,121.983,0.711,210221,49,0.870418875594577,0.509451219512195,0.450010781305873,3.50368333333333,2
-2.904,109.987,0.741,183171,50,0.912432160593424,0.459350985633144,0.42930627501324,3.05285,2
-8.48,123.97,0.599,302163,40,0.795591224357228,0.517749749415302,0.440386175019358,5.03605,2
-5.653,94.981,0.77,188773,6,0.85482890849276,0.396679752756432,0.437283614754557,3.14621666666667,1
-5.511,124.974,0.914,164885,5,0.857804412966494,0.521942866688941,0.526046151240816,2.74808333333333,1
-5.336,105.953,0.751,212910,50,0.861471407916518,0.442503341129302,0.444010644404261,3.5485,2
-8.986,122.012,0.601,210920,46,0.784988370387444,0.509572335449382,0.441861321687312,3.51533333333333,2
-6.982,123.935,0.738,234200,48,0.826980701129434,0.517603575008353,0.476207624626306,3.90333333333333,2
-5.581,119.966,0.742,180251,5,0.856337614986484,0.501027397260274,0.462229927424596,3.00418333333333,1
-6.852,119.94,0.701,157500,50,0.829704754520881,0.500918810557969,0.457404685345696,2.625,2
-7.122,108.103,0.66,197784,45,0.824047105169415,0.451482626127631,0.429145173652739,3.2964,2
-7.556,123.982,0.641,235360,48,0.814952957693356,0.517799866354828,0.447948969553824,3.92266666666667,2
-8.749,125.003,0.591,301175,59,0.78995452926262,0.522063982626128,0.441036484454503,5.01958333333333,2
-5.375,114.978,0.681,159727,5,0.860654191899084,0.48019545606415,0.433513754721688,2.66211666666667,1
-6.588,123.05,0.7,169837,54,0.835236678331203,0.513907450718343,0.459556924129047,2.83061666666667,2
-6.469,114.992,0.55,217392,44,0.837730234897219,0.48025392582693,0.39750789697657,3.6232,2
-4.712,122.982,0.764,232195,45,0.874546864195461,0.513623454727698,0.467692196844079,3.86991666666667,2
-5.105,104.81,0.67,162081,6,0.86631184125055,0.437729702639492,0.413805953796314,2.70135,1
-6.474,125.035,0.51,260160,55,0.837625463612933,0.522197627798196,0.398190721395088,4.336,2
-5.463,121.976,0.857,185039,42,0.858810217295644,0.509421984630805,0.502537255778387,3.08398333333333,2
-4.088,111.99,0.729,218571,48,0.887622320474404,0.467716338122285,0.436364672549294,3.64285,2
-4.964,121.992,0.831,198688,35,0.869266391467427,0.509488807216839,0.490407471916471,3.31146666666667,2
-5.671,118.038,0.77,196389,35,0.854451731869329,0.492975275643167,0.469507847924613,3.27315,2
-6.283,121.982,0.765,193222,46,0.841627726672674,0.509447043100568,0.477606438809298,3.22036666666667,2
-5.843,100.005,0.679,168157,4,0.850847599689877,0.417662044771133,0.415271481693752,2.80261666666667,1
-5.407,118.07,0.798,184231,67,0.859983655679651,0.493108920815236,0.477041755045195,3.07051666666667,3
-7.082,123.999,0.614,176347,50,0.824885275443706,0.517870865352489,0.435661863302928,2.93911666666667,2
-11.67,119.999,0.555,394045,54,0.728747144982503,0.501165218843969,0.442472691287155,6.56741666666667,2
-8.627,119.94,0.563,237695,48,0.792510948599208,0.500918810557969,0.42380262065292,3.96158333333333,2
-5.011,124.023,0.798,159896,46,0.868281541395134,0.51797109923154,0.482563185945469,2.66493333333333,2
-5.935,125.002,0.532,203903,41,0.848919808059007,0.5220598062145,0.401713332718498,3.39838333333333,2
-4.241,119.006,0.819,184133,44,0.88441631917524,0.497018042098229,0.477200574307663,3.06888333333333,2
-7.811,104.994,0.696,210429,41,0.809609622194749,0.438498162378884,0.441629513394712,3.50715,2
-4.816,124.002,0.799,336774,48,0.872367621482304,0.517883394587371,0.481505257701689,5.6129,2
-6.003,120.994,0.515,212231,5,0.847494918592712,0.505320748412964,0.390941943273417,3.53718333333333,1
-8.004,101.931,0.563,173925,55,0.805565450621294,0.425705813564985,0.39438012098123,2.89875,2
-4.705,105.023,0.65,211724,43,0.874693543993462,0.438619278316071,0.40464191144087,3.52873333333333,2
-7.539,104.979,0.584,175621,4,0.815309180059929,0.438435516204477,0.402375445381516,2.92701666666667,1
-6.783,124.928,0.761,210376,56,0.831150598244033,0.521750751754093,0.483866717836687,3.50626666666667,2
-4.146,105.005,0.893,214270,3,0.886406973576682,0.438544102906782,0.481712376443367,3.57116666666667,1
-6.768,118.429,0.874,235036,3,0.831464912096893,0.494608252589375,0.512381113497494,3.91726666666667,1
-6.289,123.012,0.731,214032,46,0.84150200113153,0.513748747076512,0.467748915314994,3.5672,2
-6.664,115.006,0.612,184152,5,0.83364415481005,0.480312395589709,0.419556080259887,3.0692,1
-3.928,120.012,0.722,181000,4,0.890975001571569,0.501219512195122,0.444081503541184,3.01666666666667,1
-7.844,95.019,0.67,220500,48,0.808918131718459,0.396838456398263,0.419306774893268,3.675,2
-13.566,185.828,0.306,174839,36,0.689017873981099,0.776094219846308,0.46435878195507,2.91398333333333,2
-7.636,110.004,0.666,202640,32,0.813276617144773,0.459421984630805,0.437381789162011,3.37733333333333,1
-3.792,122.057,0.827,184918,54,0.893824780504159,0.509760273972603,0.480978497822814,3.08196666666667,2
-6.456,121.999,0.585,173320,50,0.838002640236364,0.509518042098229,0.418838467287288,2.88866666666667,2
-17.997,123.913,0.437,236129,48,0.596169561846489,0.517511693952556,0.452780710702022,3.93548333333333,2
-5.82,95.031,0.757,168681,55,0.851329547597594,0.396888573337788,0.434186341913398,2.81135,2
-5.072,122.062,0.8,200467,47,0.86700333172684,0.509781156030738,0.480925941434633,3.34111666666667,2
-3.246,105.06,0.713,170857,3,0.905265804748235,0.438773805546275,0.41550266693268,2.84761666666667,1
-7.113,123.99,0.722,179069,41,0.824235693481131,0.517833277647845,0.471865861388905,2.98448333333333,2
-7.938,114.008,0.489,351579,66,0.806948431573874,0.476144336785834,0.38606530173732,5.85965,3
-2.26,123.971,0.956,213086,5,0.925926702009513,0.51775392582693,0.515942407939139,3.55143333333333,1
-5.202,119.917,0.882,186055,39,0.864279278335394,0.500822753090545,0.506181158251717,3.10091666666667,2
-6.064,120.004,0.695,163527,9,0.846216708924418,0.501186100902105,0.449989797325896,2.72545,1
-3.575,96.499,0.863,268440,71,0.898371854242189,0.403019545606415,0.455882563788075,4.474,3
-8.758,93.685,0.873,251253,64,0.789765940950904,0.391267123287671,0.491500394112256,4.18755,2
-5.119,131.938,0.712,229333,80,0.866018481654548,0.551027397260274,0.465669638535242,3.82221666666667,3
-6.017,170.163,0.821,221347,63,0.84720155899671,0.710670731707317,0.561489724236869,3.68911666666667,2
-3.206,95.223,0.827,259853,74,0.906103975022526,0.397690444370197,0.43952882311589,4.33088333333333,3
-3.16,93.528,0.864,373200,10,0.907067870837961,0.390611426662212,0.44918118527475,6.22,1
-6.162,163.905,0.72,266787,62,0.844163191752405,0.684534747744738,0.520123851997444,4.44645,2
-6.675,104.947,0.796,279320,69,0.83341365798462,0.438301871032409,0.466962737682596,4.65533333333333,3
-6.166,93.99,0.499,266016,76,0.844079374724975,0.392540928833946,0.349153851369657,4.4336,3
-5.973,132.011,0.676,216947,60,0.848123546298431,0.551332275309054,0.459736243003541,3.61578333333333,2
-6.496,97.68,0.658,300160,69,0.837164469962073,0.407951887738056,0.409595805925328,5.00266666666667,3
-3.275,96.839,0.799,283129,7,0.904658131299374,0.404439525559639,0.432927131420089,4.71881666666667,1
-5.663,93.559,0.822,309573,7,0.854619365924187,0.390740895422653,0.452707176499488,5.15955,1
-4.65,124.015,0.775,256440,73,0.875846028120613,0.517937687938523,0.47236388660597,4.274,3
-4.752,91.971,0.848,214413,67,0.87370869392117,0.38410875375877,0.452800019945867,3.57355,3
-4.223,97.073,0.891,241760,64,0.884793495798672,0.405416805880388,0.470541103360572,4.02933333333333,2
-3.523,91.291,0.855,274653,52,0.899461475598768,0.381268793852322,0.445602439417851,4.57755,2
-8.673,91.941,0.603,298347,65,0.791547052783773,0.383983461409957,0.398478802875394,4.97245,2
-5.186,90.991,0.642,252947,66,0.86461454644511,0.380015870364183,0.385800441306358,4.21578333333333,3
-5.519,94.115,0.665,414707,8,0.857636778911636,0.393062980287337,0.400142067125234,6.91178333333333,1
-5.547,116.027,0.762,209192,70,0.857050059719632,0.484576511861009,0.463175484047126,3.48653333333333,3
-5.996,81.94,0.849,199996,59,0.847641598390713,0.34221516872703,0.447857856778772,3.33326666666667,2
-6.085,92.99,0.906,220440,58,0.845776669530415,0.388364517206816,0.482862615892134,3.674,2
-5.409,84.001,0.665,219107,51,0.859941747165937,0.350822753090545,0.385293668641536,3.65178333333333,2
-5.928,96.052,0.759,260632,54,0.849066487857008,0.401152689609088,0.43702873391736,4.34386666666667,2
-4.692,173.91,0.843,302947,67,0.874965949332607,0.726319746074173,0.564784598913855,5.04911666666667,3
-3.599,135.063,0.772,307200,65,0.897868952077615,0.564078683595055,0.479403243839147,5.12,2
-5.25,129.955,0.899,227907,51,0.863273474006244,0.542745573003675,0.526157366332477,3.79845,2
-4.519,122.021,0.712,234480,65,0.878591035768917,0.509609923154026,0.447672962461703,3.908,2
-3.369,119.982,0.779,242343,67,0.902688431154789,0.501094219846308,0.459135262897173,4.03905,3
-7.907,107.951,0.755,376013,68,0.80759801353645,0.450847811560307,0.466083266007953,6.26688333333333,3
-4.71,95.039,0.795,218996,72,0.874588772709176,0.396921984630805,0.439111070640543,3.64993333333333,3
-4.758,125.04,0.488,189520,49,0.873582968380026,0.522218509856331,0.378878513825435,3.15866666666667,2
-1.457,130.027,0.875,225387,68,0.94275297026591,0.543046274640829,0.49176443479164,3.75645,3
-5.909,179.963,0.779,325642,64,0.849464618737297,0.751599565653191,0.560378315638631,5.42736666666667,2
-5.312,169.928,0.822,278824,62,0.861974310081093,0.709689274974941,0.556571654964616,4.64706666666667,2
-3.931,90.038,0.787,158120,60,0.890912138800998,0.376035750083528,0.424041203760844,2.63533333333333,2
-7.22,101.647,0.743,225333,4,0.821993587997402,0.42451971266288,0.448508708221826,3.75555,1
-4.717,92.991,0.7,216987,59,0.874442092911175,0.388368693618443,0.404642200235756,3.61645,2
-10.729,125.941,0.506,238720,71,0.748465100685204,0.525981456732376,0.427838785349057,3.97866666666667,3
-4.511,124.057,0.698,203427,66,0.878758669823775,0.518113097226863,0.445784809134363,3.39045,3
-5.144,169.956,0.801,300773,63,0.865494625233116,0.709806214500501,0.548437196422462,5.01288333333333,2
-5.659,125.002,0.674,204565,45,0.854703182951617,0.5220598062145,0.447118874420961,3.40941666666667,2
-4.767,129.998,0.664,246747,62,0.873394380068311,0.542925158703642,0.44451025954511,4.11245,2
-7.555,96.046,0.709,221008,64,0.814973911950213,0.401127631139325,0.431717906396371,3.68346666666667,2
-4.248,91.459,0.786,306453,69,0.88426963937724,0.38197043100568,0.427900263876147,5.10755,3
-3.443,166.039,0.886,276581,55,0.90113781614735,0.693447210157033,0.559436464669894,4.60968333333333,2
-11.112,169.184,0.423,237960,69,0.740439620308866,0.706582024724357,0.463047468138497,3.966,3
-4.704,96.983,0.84,183613,5,0.87471449825032,0.405040928833946,0.456775476861209,3.06021666666667,1
-8.922,145.662,0.538,291533,39,0.78632944282631,0.608344470431006,0.453338342534899,4.85888333333333,2
-8.085,128.01,0.639,198332,72,0.803868155815854,0.534622452388907,0.456584765524351,3.30553333333333,3
-6.346,98,0.638,219733,2,0.840307608490665,0.409288339458737,0.402326910322691,3.66221666666667,1
-9.182,121.968,0.508,181467,64,0.780881336043417,0.509388573337788,0.412169079098124,3.02445,2
-7.375,129.947,0.657,215500,43,0.818745678184523,0.542712161710658,0.460322161175378,3.59166666666667,2
-4.397,96.717,0.833,260432,44,0.881147455105505,0.403930003341129,0.451927516078541,4.34053333333333,2
-4.261,141.977,0.875,220893,43,0.883997234038095,0.592954393585032,0.527985719848979,3.68155,2
-7.567,94.693,0.687,303880,47,0.814722460867925,0.395476946207818,0.422584828446631,5.06466666666667,2
-4.269,177.066,0.802,257484,39,0.883829599983237,0.739500501169395,0.552556967062053,4.2914,2
-5.997,99.972,0.793,274650,55,0.847620644133856,0.417524223187437,0.45430119301786,4.5775,2
-6.204,92.514,0.771,268214,62,0.843283112964399,0.386376545272302,0.438031144102634,4.47023333333333,2
-3.799,96.024,0.831,225107,64,0.893678100706158,0.401035750083528,0.446119216459123,3.75178333333333,2
-6.161,172.927,0.793,272722,38,0.844184146009262,0.722214333444704,0.557010062478481,4.54536666666667,2
-5.222,93.377,0.83,244053,43,0.863860193198248,0.389980788506515,0.452040198436089,4.06755,2
-5.5,175.874,0.826,304569,59,0.858034909791924,0.734522218509856,0.567495769572644,5.07615,2
-5.594,129.996,0.823,203598,51,0.85606520964734,0.542916805880388,0.503283865411016,3.3933,2
-6.626,154.985,0.915,259013,9,0.834440416570626,0.647281156030738,0.575946913153371,4.31688333333333,1
-8.653,87.593,0.452,289033,38,0.791966137920919,0.365824423655195,0.341952761911426,4.81721666666667,2
-3.243,173.875,0.941,267333,38,0.905328667518806,0.726173571667224,0.587281634716139,4.45555,2
-3.606,105.012,0.879,238712,44,0.897722272279614,0.438573337788172,0.473283688502853,3.97853333333333,2
-8.174,129.919,0.557,210920,54,0.802003226955556,0.542595222185099,0.432530665076514,3.51533333333333,2
-7.338,130.205,0.579,239667,61,0.819520985688243,0.543789675910458,0.434422896740738,3.99445,2
-3.316,95.994,0.871,197167,49,0.903799006768225,0.400910457734714,0.456037150322163,3.28611666666667,2
-6.83,122.936,0.632,235133,76,0.830165748171741,0.51343133979285,0.438421863873703,3.91888333333333,3
-7.26,96.992,0.714,244088,51,0.82115541772311,0.40507851653859,0.432641032938493,4.06813333333333,2
-9.213,103.899,0.7,312480,58,0.780231754080842,0.433924991647177,0.451231079188778,5.208,2
-4.34,112.027,0.83,241113,33,0.88234184774637,0.467870865352489,0.471843005868706,4.01855,1
-3.056,119.965,0.923,184372,53,0.909247113551118,0.501023220848647,0.504925369099176,3.07286666666667,2
-5.441,93.089,0.752,267347,52,0.859271210946504,0.388777981957902,0.427168923670466,4.45578333333333,2
-5.779,89.966,0.809,297509,55,0.852188672128743,0.375735048446375,0.444182125439211,4.95848333333333,2
-5.783,102.04,0.86,174976,45,0.852104855101314,0.426161042432342,0.478018729110343,2.91626666666667,2
-3.671,189.715,0.81,265821,43,0.89636024558389,0.792327931840962,0.568655895419024,4.43035,2
-8.481,113.822,0.885,297387,49,0.795570270100371,0.475367524223187,0.521599084707606,4.95645,2
-4.54,200.943,0.823,195467,62,0.878150996374914,0.839220681590378,0.594689895071821,3.25778333333333,2
-5.757,142.964,0.722,257010,44,0.852649665779603,0.597076511861009,0.488808948693802,4.2835,2
-3.736,92.397,0.82,307320,48,0.894998218888167,0.385887905111928,0.436963228741253,5.122,2
-6.028,181.972,0.806,239264,49,0.84697106217128,0.759989976612095,0.573006304813605,3.98773333333333,2
-8.809,96.014,0.766,301288,52,0.788697273851183,0.400993985967257,0.459432237372025,5.02146666666667,2
-8.264,100.356,0.554,282333,34,0.800117343838401,0.419127965252255,0.391003540471285,4.70555,2
-7.95,92.038,0.88,222408,50,0.806696980491587,0.384388573337788,0.4858971976154,3.7068,2
-3.373,95.042,0.859,323682,34,0.90260461412736,0.396934513865687,0.451109966579442,5.3947,2
-3.909,106.021,0.879,270200,40,0.891373132451858,0.442787337119947,0.476804734889363,4.50333333333333,2
-8.79,96.341,0.682,157107,61,0.789095404731471,0.402359672569328,0.431754755945952,2.61845,2
-7.464,170.003,0.764,270200,45,0.816880749324225,0.710002505846976,0.552373918840917,4.50333333333333,2
-6.046,162.995,0.805,206719,49,0.846593885547849,0.68073421316405,0.5463801092054,3.44531666666667,2
-9.403,130.155,0.852,302333,58,0.776250445277958,0.543580855329101,0.539776803350381,5.03888333333333,2
-4.301,127.989,0.641,220320,62,0.883159063763804,0.534534747744738,0.430791894660311,3.672,2
-6.606,85.038,0.834,279907,2,0.834859501707772,0.355153691947878,0.451431396746702,4.66511666666667,1
-4.802,122.005,0.686,238707,65,0.872660981078306,0.509543100567992,0.440960706496562,3.97845,2
-4.529,106.54,0.846,279573,40,0.878381493200344,0.444954894754427,0.470857800518028,4.65955,2
-4.002,92.013,0.915,237508,64,0.88942438656413,0.38428416304711,0.46995325882766,3.95846666666667,2
-8.75,78.036,0.362,197463,43,0.789933575005762,0.325910457734714,0.299325627576317,3.29105,2
-11.752,117.406,0.168,86000,56,0.727028895920206,0.490335783494821,0.310435629191538,1.43333333333333,2
-9.408,160.094,0.726,228000,45,0.776145673993672,0.668618443033745,0.539490923013358,3.8,2
-11.633,82.057,0.535,236362,51,0.729522452486222,0.342703808887404,0.382727118800394,3.93936666666667,2
-8.491,126.971,0.603,174206,38,0.795360727531798,0.530283160708319,0.445974144392174,2.90343333333333,2
-9.258,147.858,0.35,214778,50,0.779288812522264,0.617515870364183,0.396075685947306,3.57963333333333,2
-11.525,106.001,0.446,220827,44,0.731785512226809,0.442703808887404,0.385639432220198,3.68045,2
-6.976,103.004,0.734,209987,49,0.827106426670578,0.430187103240895,0.445693558856772,3.49978333333333,2
-8.984,150.017,0.576,173292,46,0.785030278901159,0.626532743067157,0.472500821388666,2.8882,2
-10.944,110.827,0.321,215986,74,0.743959935460889,0.462859171399933,0.346633078646348,3.59976666666667,3
-13.156,111.483,0.182,195187,40,0.697609119292584,0.46559889742733,0.316663259378249,3.25311666666667,2
-8.867,87.517,0.427,183973,47,0.787481926953461,0.365507016371534,0.335008363139358,3.06621666666667,2
-8.72,96.866,0.599,215060,41,0.790562202711481,0.404552288673572,0.40433002865403,3.58433333333333,2
-8.969,121.988,0.555,243934,42,0.785344592754018,0.509472101570331,0.426375836272104,4.06556666666667,2
-8.137,98.001,0.566,208434,45,0.802778534459275,0.409292515870364,0.390837993803696,3.4739,2
-10.56,134.987,0.403,224293,47,0.752006370094085,0.563761276311393,0.404918302072436,3.73821666666667,2
-9.373,94.099,0.446,217021,42,0.776879072983677,0.392996157701303,0.354039028239209,3.61701666666667,2
-24.89,89.999,0.172,180000,38,0.451731869329254,0.37587287003007,0.365380333566939,3,2
-11.807,119.03,0.407,211480,55,0.725876411793056,0.49711827597728,0.392747288061408,3.52466666666667,2
-6.809,170.119,0.612,217828,48,0.830605787565744,0.710486969595723,0.497293727343326,3.63046666666667,2
-6.004,159.919,0.731,312915,48,0.847473964335855,0.667887570998998,0.517137868887714,5.21525,2
-10.111,161.171,0.499,221893,53,0.761414831423004,0.673116438356164,0.47023386897772,3.69821666666667,2
-6.139,90.04,0.745,234485,49,0.844645139660122,0.376044102906783,0.42546632108222,3.90808333333333,2
-5.544,131.998,0.901,187392,59,0.857112922490204,0.551277981957902,0.531721686489233,3.1232,2
-5.217,149.993,0.757,202403,38,0.863964964482535,0.626432509188106,0.506489181568524,3.37338333333333,2
-6.01,120.041,0.475,175733,63,0.847348238794711,0.501340628132309,0.376330796445866,2.92888333333333,2
-4.686,90.028,0.606,298451,50,0.875091674873751,0.375993985967257,0.368967437031169,4.97418333333333,2
-13.731,80.684,0.334,191141,40,0.685560421599648,0.336969595723354,0.328469724707902,3.18568333333333,2
-6.341,130.016,0.755,186387,49,0.840412379774951,0.54300033411293,0.485862651445993,3.10645,2
-6.086,100.023,0.652,256948,40,0.845755715273558,0.417737220180421,0.407993834968954,4.28246666666667,2
-9.049,123.04,0.452,177002,44,0.783668252205436,0.513865686602072,0.394065811465545,2.95003333333333,2
-13.398,96.038,0.221,196985,47,0.692538189133122,0.401094219846308,0.309852010237729,3.28308333333333,2
-10.146,116.058,0.398,214000,40,0.760681432432999,0.48470598062145,0.374008182729484,3.56666666666667,2
-8.196,139.979,0.592,189228,39,0.801542233304696,0.584609923154026,0.458355896616443,3.1538,2
-11.138,143.963,0.39,195104,40,0.739894809630577,0.601248747076512,0.417117979148645,3.25173333333333,2
-7.917,127.438,0.683,302613,62,0.807388470967877,0.532233544938189,0.469281691323437,5.04355,2
-6.627,103.026,0.811,210480,47,0.834419462313769,0.430278984296692,0.468953173994308,3.508,2
-10.391,118.995,0.526,267200,58,0.755547639502965,0.496972101570331,0.422474820689122,4.45333333333333,2
-8.111,94.994,0.631,188355,17,0.803323345137565,0.396734046107584,0.40813690032334,3.13925,1
-7.973,114.981,0.555,206612,62,0.80621503258387,0.480207985299031,0.409664317571721,3.44353333333333,2
-9.126,91.987,0.655,231473,33,0.782054774427425,0.384175576344805,0.419040267305793,3.85788333333333,1
-9.138,100.01,0.576,231275,39,0.781803323345138,0.417682926829268,0.403959867828044,3.85458333333333,2
-12.493,73.671,0.382,186689,39,0.711501791588961,0.307680420982292,0.32605954313111,3.11148333333333,2
-6.438,99.022,0.54,217996,40,0.838379816859795,0.413556632141664,0.371725605093956,3.63326666666667,2
-6.88,164.124,0.536,182518,39,0.829118035328877,0.685449381891079,0.464110448854067,3.04196666666667,2
-9.901,91.938,0.544,188742,41,0.765815225363032,0.383970932175075,0.387385235604014,3.1457,2
-7.136,92.004,0.82,174882,41,0.823753745573413,0.384246575342466,0.460164276589684,2.9147,2
-9.497,94.041,0.435,293747,52,0.774280745133374,0.39275392582693,0.351157726897852,4.89578333333333,2
-10.84,146.947,0.536,206752,49,0.746139178174046,0.613711159371868,0.46785732706594,3.44586666666667,2
-7.624,175.994,0.694,178734,39,0.81352806822706,0.735023387905112,0.538498439892684,2.9789,2
-10.291,160.069,0.467,164000,37,0.757643065188693,0.668514032743067,0.459290322518125,2.73333333333333,2
-9.599,92.715,0.372,267989,40,0.772143410933931,0.387216004009355,0.329024197691808,4.46648333333333,2
-15.325,172.089,0.172,167442,39,0.652159336169143,0.718714500501169,0.412851721444009,2.7907,2
-6.158,164.054,0.707,234057,51,0.844247008779834,0.68515703307718,0.515970008099116,3.90095,2
-5.691,90.023,0.617,239113,42,0.854032646732184,0.375973103909121,0.379646819058979,3.98521666666667,2
-7.567,111.484,0.658,141490,51,0.814722460867925,0.465603073838958,0.436293537657011,2.35816666666667,2
-8.296,114.991,0.684,185378,37,0.799446807618968,0.480249749415302,0.454934313932112,3.08963333333333,2
-7.027,134.044,0.635,184925,42,0.826037759570857,0.55982292014701,0.456261720192051,3.08208333333333,2
-5.497,164.03,0.851,261403,2,0.858097772562496,0.685056799198129,0.559319675545211,4.35671666666667,1
-6.131,80.704,0.349,233987,42,0.84481277371498,0.337053123955897,0.280413450080306,3.89978333333333,2
-4.1,108.998,0.854,231212,36,0.887370869392117,0.455220514533912,0.473949881713932,3.85353333333333,2
-8.55,160.074,0.598,214336,36,0.794124426377218,0.668534914801203,0.490803496141328,3.57226666666667,2
